Date,Temperature,Wind Speed
2017-11-22,61.7,8.4
2017-11-23,58.4,9.44
2017-11-24,46.3,2.88
2017-11-25,45.5,6.44
2017-11-26,48.5,3.22
2017-11-27,44.6,2.42
2017-11-28,47.3,5.18
2017-11-29,44.9,4.49
2017-11-30,41.9,1.38
2017-12-01,41.2,1.84
2017-12-02,45.5,4.37
2017-12-03,41.1,1.73
2017-12-04,39.2,1.84
2017-12-05,37.0,3.68
2017-12-06,52.0,19.91
2017-12-07,48.3,13.92
2017-12-08,40.2,5.52
2017-12-09,38.9,5.06
2017-12-10,38.6,5.75
2017-12-11,39.0,5.98
2017-12-12,38.1,3.11
2017-12-13,40.0,1.96
2017-12-14,42.0,6.44
2017-12-15,38.4,2.88
2017-12-16,40.2,1.61
2017-12-17,44.3,1.27
2017-12-18,49.1,4.49
2017-12-19,50.0,10.7
2017-12-20,42.7,5.29
2017-12-21,33.3,1.27
2017-12-22,37.4,0.92
2017-12-23,42.9,6.67
2017-12-24,37.1,11.85
2017-12-25,41.7,2.88
2017-12-26,35.2,1.84
2017-12-27,40.3,2.53
2017-12-28,47.4,2.07
2017-12-29,53.0,15.65
2017-12-30,46.4,6.79
2017-12-31,38.8,4.26
2018-01-01,39.1,3.11
2018-01-02,38.0,6.33
2018-01-03,47.3,5.18
2018-01-04,45.0,5.52
2018-01-05,49.9,3.22
2018-01-06,47.2,6.56
2018-01-07,43.0,1.04
2018-01-08,44.5,1.04
2018-01-09,45.5,3.91
2018-01-10,43.0,2.07
2018-01-11,50.1,10.59
2018-01-12,50.6,11.62
2018-01-13,49.1,0.92
2018-01-14,50.3,6.21
2018-01-15,50.4,7.02
2018-01-16,50.1,4.72
2018-01-17,49.3,3.22
2018-01-18,50.9,13.12
2018-01-19,42.6,5.18
2018-01-20,43.8,5.06
2018-01-21,47.5,10.59
2018-01-22,44.5,4.14
2018-01-23,44.0,3.45
2018-01-24,48.3,9.09
2018-01-25,41.7,4.72
2018-01-26,41.6,7.13
2018-01-27,46.7,10.01
2018-01-28,51.6,2.88
2018-01-29,50.3,3.22
2018-01-30,45.3,6.79
2018-01-31,41.8,1.84
2018-02-01,44.0,0.81
2018-02-02,49.9,4.95
2018-02-03,50.1,2.42
2018-02-04,50.9,1.84
2018-02-05,49.0,2.42
2018-02-06,46.3,1.5
2018-02-07,43.5,0.46
2018-02-08,43.8,1.96
2018-02-09,44.9,3.22
2018-02-10,39.4,1.27
2018-02-11,37.9,2.53
2018-02-12,39.1,5.75
2018-02-13,35.0,1.84
2018-02-14,41.6,4.72
2018-02-15,41.8,4.49
2018-02-16,44.0,3.8
2018-02-17,47.1,8.98
2018-02-18,39.7,10.7
2018-02-19,32.7,1.84
2018-02-20,34.0,2.53
2018-02-21,34.6,2.19
2018-02-22,35.2,2.42
2018-02-23,31.5,2.88
2018-02-24,41.3,11.16
2018-02-25,42.8,6.33
2018-02-26,36.3,2.3
2018-02-27,37.5,3.22
2018-02-28,42.2,1.73
2018-03-01,39.9,6.67
2018-03-02,39.0,5.87
2018-03-03,42.1,4.37
2018-03-04,36.7,0.92
2018-03-05,41.9,1.73
2018-03-06,40.2,4.26
2018-03-07,44.8,4.83
2018-03-08,49.9,11.51
2018-03-09,46.5,5.41
2018-03-10,42.2,4.03
2018-03-11,49.5,1.84
2018-03-12,50.5,5.18
2018-03-13,56.1,6.67
2018-03-14,46.5,4.37
2018-03-15,44.7,5.29
2018-03-16,42.5,0.81
2018-03-17,44.8,3.22
2018-03-18,44.0,3.8
2018-03-19,42.8,2.53
2018-03-20,41.8,4.6
2018-03-21,40.8,1.96
2018-03-22,44.0,3.57
2018-03-23,39.0,8.63
2018-03-24,37.0,4.03
2018-03-25,40.0,2.19
2018-03-26,43.1,3.8
2018-03-27,46.3,5.41
2018-03-28,47.5,4.37
2018-03-29,42.0,3.22
2018-03-30,45.3,2.53
2018-03-31,48.1,2.19
2018-04-01,44.0,4.14
2018-04-02,41.2,4.95
2018-04-03,39.5,1.84
2018-04-04,47.1,2.76
2018-04-05,48.6,1.38
2018-04-06,54.7,2.65
2018-04-07,55.6,13.92
2018-04-08,48.6,18.3
2018-04-09,47.6,2.3
2018-04-10,53.8,7.48
2018-04-11,49.3,8.06
2018-04-12,43.5,6.44
2018-04-13,48.3,8.98
2018-04-14,51.8,8.75
2018-04-15,47.8,3.57
2018-04-16,44.8,7.02
2018-04-17,46.0,6.56
2018-04-18,46.0,2.99
2018-04-19,46.4,3.91
2018-04-20,45.1,3.57
2018-04-21,49.5,5.41
2018-04-22,44.4,6.79
2018-04-23,49.5,4.95
2018-04-24,67.2,11.16
2018-04-25,56.7,3.91
2018-04-26,51.2,3.68
2018-04-27,50.2,3.57
2018-04-28,48.8,3.11
2018-04-29,49.1,3.45
2018-04-30,46.7,2.99
2018-05-01,48.0,6.44
2018-05-02,48.6,4.14
2018-05-03,50.3,3.22
2018-05-04,51.6,2.76
2018-05-05,53.1,2.88
2018-05-06,54.7,4.72
2018-05-07,54.4,3.91
2018-05-08,53.2,2.88
2018-05-09,56.7,5.87
2018-05-10,53.1,6.79
2018-05-11,52.0,7.94
2018-05-12,54.4,5.75
2018-05-13,57.2,2.88
2018-05-14,54.9,3.57
2018-05-15,54.6,4.14
2018-05-16,54.4,3.57
2018-05-17,54.4,2.3
2018-05-18,53.4,2.99
2018-05-19,53.5,2.88
2018-05-20,53.8,3.91
2018-05-21,52.3,5.41
2018-05-22,53.8,3.91
2018-05-23,56.6,4.6
2018-05-24,56.5,4.26
2018-05-25,55.5,8.52
2018-05-26,53.0,6.56
2018-05-27,53.2,5.18
2018-05-28,54.0,7.94
2018-05-29,53.0,11.05
2018-05-30,51.0,9.67
2018-05-31,51.5,7.6
2018-06-01,55.0,4.49
2018-06-02,55.2,3.11
2018-06-03,57.0,4.95
2018-06-04,53.2,4.72
2018-06-05,52.7,5.41
2018-06-06,53.9,3.68
2018-06-07,57.4,3.22
2018-06-08,58.0,4.14
2018-06-09,53.9,3.57
2018-06-10,51.3,3.57
2018-06-11,53.8,2.76
2018-06-12,55.9,4.26
2018-06-13,57.4,3.22
2018-06-14,57.0,3.8
2018-06-15,55.9,7.02
2018-06-16,59.4,9.9
2018-06-17,61.4,4.26
2018-06-18,62.0,2.99
2018-06-19,62.0,3.57
2018-06-20,62.8,2.88
2018-06-21,59.3,1.5
2018-06-22,60.2,4.14
2018-06-23,61.9,5.64
2018-06-24,60.3,4.37
2018-06-25,59.3,6.56
2018-06-26,58.4,6.56
2018-06-27,55.9,10.01
2018-06-28,56.4,4.72
2018-06-29,58.3,3.8
2018-06-30,61.9,4.26
2018-07-01,61.8,6.33
2018-07-02,58.9,9.67
2018-07-03,57.4,6.56
2018-07-04,56.8,4.03
2018-07-05,60.8,2.19
2018-07-06,61.9,4.49
2018-07-07,62.2,4.37
2018-07-08,57.8,4.37
2018-07-09,60.9,2.65
2018-07-10,61.0,2.99
2018-07-11,60.8,5.98
2018-07-12,61.6,4.72
2018-07-13,60.7,4.83
2018-07-14,59.6,4.37
2018-07-15,62.1,3.11
2018-07-16,60.9,2.88
2018-07-17,61.2,2.88
2018-07-18,64.0,5.87
2018-07-19,60.6,8.06
2018-07-20,56.1,8.75
2018-07-21,56.1,8.17
2018-07-22,56.7,3.91
2018-07-23,57.0,3.45
2018-07-24,56.6,3.45
2018-07-25,56.9,3.8
2018-07-26,57.4,3.34
2018-07-27,60.4,3.68
2018-07-28,62.2,2.3
2018-07-29,61.3,3.34
2018-07-30,60.4,2.99
2018-07-31,61.9,3.34
2018-08-01,62.4,2.53
2018-08-02,62.4,2.88
2018-08-03,62.0,2.65
2018-08-04,59.8,3.68
2018-08-05,61.3,2.65
2018-08-06,62.2,2.42
2018-08-07,61.9,3.22
2018-08-08,59.8,2.88
2018-08-09,62.3,2.53
2018-08-10,62.8,4.14
2018-08-11,63.5,4.14
2018-08-12,63.4,4.37
2018-08-13,59.9,3.8
2018-08-14,60.8,1.96
2018-08-15,61.4,1.96
2018-08-16,61.9,5.29
2018-08-17,56.2,6.21
2018-08-18,57.2,4.37
2018-08-19,58.6,1.5
2018-08-20,58.9,1.61
2018-08-21,66.5,3.8
2018-08-22,63.3,2.76
2018-08-23,61.0,4.37
2018-08-24,59.7,6.79
2018-08-25,55.2,3.8
2018-08-26,59.2,2.88
2018-08-27,61.3,3.34
2018-08-28,59.2,2.3
2018-08-29,57.3,2.3
2018-08-30,59.4,2.99
2018-08-31,61.0,3.34
2018-09-01,55.9,4.83
2018-09-02,54.0,6.56
2018-09-03,56.5,8.06
2018-09-04,52.8,5.18
2018-09-05,57.2,3.91
2018-09-06,56.0,2.42
2018-09-07,58.9,2.99
2018-09-08,61.9,2.88
2018-09-09,58.8,3.68
2018-09-10,62.5,4.95
2018-09-11,59.2,4.6
2018-09-12,57.1,3.11
2018-09-13,55.4,3.22
2018-09-14,57.1,2.99
2018-09-15,55.7,2.42
2018-09-16,58.2,5.52
2018-09-17,54.5,5.87
2018-09-18,50.8,4.6
2018-09-19,50.9,3.34
2018-09-20,54.3,1.84
2018-09-21,54.4,1.5
2018-09-22,61.3,7.25
2018-09-23,53.9,3.11
2018-09-24,51.5,4.03
2018-09-25,53.9,3.34
2018-09-26,55.6,2.3
2018-09-27,57.4,1.38
2018-09-28,58.7,2.07
2018-09-29,56.8,2.07
2018-09-30,57.6,1.84
2018-10-01,59.8,1.5
2018-10-02,58.6,2.07
2018-10-03,50.2,1.96
2018-10-04,50.6,1.38
2018-10-05,49.3,1.96
2018-10-06,56.0,7.02
2018-10-07,48.6,2.19
2018-10-08,55.3,0.81
2018-10-09,57.5,6.21
2018-10-10,49.9,1.5
2018-10-11,50.7,2.88
2018-10-12,49.5,1.84
2018-10-13,54.3,4.37
2018-10-14,58.3,6.1
2018-10-15,57.8,9.78
2018-10-16,56.7,5.98
2018-10-17,57.6,5.06
2018-10-18,49.0,1.38
2018-10-19,44.4,0.35
2018-10-20,48.3,1.38
2018-10-21,48.3,0.92
2018-10-22,49.0,0.92
2018-10-23,51.2,2.65
2018-10-24,50.8,0.81
2018-10-25,54.6,1.15
2018-10-26,58.5,7.13
2018-10-27,55.1,1.73
2018-10-28,58.0,10.59
2018-10-29,52.0,3.22
2018-10-30,49.2,0.92
2018-10-31,53.5,2.19
2018-11-01,58.0,3.57
2018-11-02,58.6,7.6
2018-11-03,53.5,1.73
2018-11-04,55.3,7.25
2018-11-05,52.5,2.88
2018-11-06,49.5,2.07
2018-11-07,44.8,0.92
2018-11-08,40.5,1.61
2018-11-09,39.1,1.27
2018-11-10,42.7,1.04
2018-11-11,41.4,5.87
2018-11-12,53.8,14.73
2018-11-13,43.4,3.57
2018-11-14,45.1,1.38
2018-11-15,48.1,0.58
2018-11-16,42.7,0.0
2018-11-17,50.3,11.51
2018-11-18,47.6,8.52
2018-11-19,42.0,2.53
2018-11-20,43.0,4.83
2018-11-21,48.6,6.1
2018-11-22,47.6,8.06
2018-11-23,49.6,6.67
2018-11-24,42.6,1.61
2018-11-25,41.0,0.92
2018-11-26,49.9,3.34
2018-11-27,56.8,10.7
2018-11-28,50.8,4.26
2018-11-29,42.0,1.96
2018-11-30,45.3,4.03
2018-12-01,42.2,2.42
2018-12-02,40.3,1.61
2018-12-03,41.5,1.84
2018-12-04,43.1,13.81
2018-12-05,37.0,8.29
2018-12-06,37.6,8.86
2018-12-07,37.1,8.4
2018-12-08,44.1,2.65
2018-12-09,47.8,3.91
2018-12-10,42.4,0.46
2018-12-11,46.5,7.6
2018-12-12,46.6,6.44
2018-12-13,51.6,8.17
2018-12-14,47.2,4.83
2018-12-15,44.5,5.75
2018-12-16,52.9,7.71
2018-12-17,48.5,4.83
2018-12-18,52.8,17.15
2018-12-19,51.1,7.71
2018-12-20,54.0,11.85
2018-12-21,41.1,2.65
2018-12-22,40.7,1.61
2018-12-23,50.1,8.17
2018-12-24,45.5,2.07
2018-12-25,37.2,0.69
2018-12-26,40.3,2.3
2018-12-27,42.2,1.61
2018-12-28,44.0,1.04
2018-12-29,49.9,6.9
2018-12-30,47.7,8.29
2018-12-31,36.3,1.84
2019-01-01,34.7,2.19
2019-01-02,34.8,1.61
2019-01-03,49.3,6.67
2019-01-04,51.3,9.78
2019-01-05,43.3,1.96
2019-01-06,45.0,8.06
2019-01-07,38.4,3.68
2019-01-08,45.4,17.72
2019-01-09,48.3,10.59
2019-01-10,52.2,8.29
2019-01-11,48.1,3.68
2019-01-12,47.4,6.67
2019-01-13,42.7,4.83
2019-01-14,40.8,10.24
2019-01-15,44.0,15.08
2019-01-16,43.9,9.55
2019-01-17,50.1,12.31
2019-01-18,48.0,6.1
2019-01-19,50.7,7.13
2019-01-20,44.3,0.58
2019-01-21,40.7,1.27
2019-01-22,43.5,2.53
2019-01-23,51.5,10.82
2019-01-24,46.5,2.07
2019-01-25,39.0,1.84
2019-01-26,39.1,0.81
2019-01-27,43.0,1.27
2019-01-28,45.8,8.86
2019-01-29,42.0,5.29
2019-01-30,40.4,2.99
2019-01-31,43.8,2.07
2019-02-01,47.2,3.57
2019-02-02,47.1,2.3
2019-02-03,43.0,7.36
2019-02-04,34.5,2.42
2019-02-05,34.6,1.27
2019-02-06,32.9,0.92
2019-02-07,32.7,0.92
2019-02-08,35.8,0.92
2019-02-09,36.4,6.9
2019-02-10,33.0,6.56
2019-02-11,42.8,10.7
2019-02-12,41.8,8.63
2019-02-13,39.6,1.61
2019-02-14,42.4,9.21
2019-02-15,41.6,5.75
2019-02-16,41.2,2.65
2019-02-17,36.1,1.84
2019-02-18,35.5,1.5
2019-02-19,40.5,1.96
2019-02-20,41.7,5.29
2019-02-21,36.7,2.07
2019-02-22,37.0,3.57
2019-02-23,39.0,2.99
2019-02-24,41.5,2.65
2019-02-25,38.8,6.21
2019-02-26,34.4,5.98
2019-02-27,34.3,10.93
2019-02-28,36.8,2.99
2019-03-01,43.5,7.02
2019-03-02,38.8,1.38
2019-03-03,40.6,14.38
2019-03-04,35.1,9.44
2019-03-05,34.7,4.83
2019-03-06,37.0,2.76
2019-03-07,38.6,4.03
2019-03-08,36.3,3.45
2019-03-09,36.7,1.84
2019-03-10,38.0,4.14
2019-03-11,39.7,3.45
2019-03-12,44.4,5.87
2019-03-13,43.2,3.45
2019-03-14,41.3,2.3
2019-03-15,44.1,1.5
2019-03-16,45.9,2.19
2019-03-17,46.2,2.88
2019-03-18,61.9,12.89
2019-03-19,63.1,15.88
2019-03-20,57.2,8.75
2019-03-21,48.6,2.42
2019-03-22,44.0,2.65
2019-03-23,48.5,3.11
2019-03-24,45.6,2.42
2019-03-25,48.1,5.64
2019-03-26,46.1,2.88
2019-03-27,46.8,5.41
2019-03-28,46.6,2.65
2019-03-29,45.9,3.22
2019-03-30,47.0,3.57
2019-03-31,48.5,2.42
2019-04-01,51.6,0.81
2019-04-02,53.1,2.07
2019-04-03,52.3,5.64
2019-04-04,49.8,2.07
2019-04-05,51.6,5.87
2019-04-06,49.3,7.48
2019-04-07,50.6,6.44
2019-04-08,50.8,2.65
2019-04-09,49.6,9.09
2019-04-10,47.1,4.6
2019-04-11,49.9,8.4
2019-04-12,49.3,3.68
2019-04-13,47.6,4.72
2019-04-14,45.0,3.8
2019-04-15,43.2,1.96
2019-04-16,47.7,4.14
2019-04-17,51.1,3.11
2019-04-18,53.7,1.84
2019-04-19,55.1,2.3
2019-04-20,52.0,8.06
2019-04-21,50.8,3.34
2019-04-22,47.7,2.3
2019-04-23,52.2,3.34
2019-04-24,49.0,7.48
2019-04-25,48.7,4.6
2019-04-26,52.2,7.25
2019-04-27,49.3,9.67
2019-04-28,44.9,7.36
2019-04-29,49.2,8.29
2019-04-30,50.3,6.9
2019-05-01,47.3,6.1
2019-05-02,51.1,3.91
2019-05-03,46.8,6.1
2019-05-04,51.0,5.64
2019-05-05,52.5,3.57
2019-05-06,50.5,3.11
2019-05-07,55.0,3.68
2019-05-08,54.0,4.83
2019-05-09,59.5,5.98
2019-05-10,64.4,3.34
2019-05-11,57.7,3.11
2019-05-12,55.2,2.65
2019-05-13,53.9,2.53
2019-05-14,53.9,4.14
2019-05-15,50.3,2.53
2019-05-16,54.3,2.99
2019-05-17,54.0,5.98
2019-05-18,54.8,4.14
2019-05-19,53.2,3.11
2019-05-20,52.6,5.87
2019-05-21,55.1,7.83
2019-05-22,55.6,6.79
2019-05-23,55.4,5.52
2019-05-24,53.7,6.33
2019-05-25,51.4,4.26
2019-05-26,51.3,1.73
2019-05-27,55.5,3.8
2019-05-28,55.8,3.22
2019-05-29,56.9,3.91
2019-05-30,55.7,3.11
2019-05-31,56.7,5.64
2019-06-01,56.2,5.75
2019-06-02,55.6,6.79
2019-06-03,53.6,7.48
2019-06-04,51.9,5.06
2019-06-05,54.5,2.76
2019-06-06,53.7,4.37
2019-06-07,52.8,6.21
2019-06-08,53.8,4.49
2019-06-09,54.0,4.6
2019-06-10,59.0,5.06
2019-06-11,65.5,4.37
2019-06-12,70.5,3.34
2019-06-13,61.7,5.18
2019-06-14,57.6,10.59
2019-06-15,55.3,6.79
2019-06-16,57.3,7.83
2019-06-17,59.0,5.98
2019-06-18,59.8,9.78
2019-06-19,57.3,10.47
2019-06-20,56.3,7.13
2019-06-21,56.3,4.37
2019-06-22,58.1,7.25
2019-06-23,57.9,8.17
2019-06-24,55.7,4.95
2019-06-25,56.1,2.3
2019-06-26,55.3,4.03
2019-06-27,56.9,5.29
2019-06-28,58.0,3.91
2019-06-29,58.7,3.68
2019-06-30,62.4,4.6
2019-07-01,61.5,5.06
2019-07-02,58.6,4.03
2019-07-03,60.4,3.34
2019-07-04,58.3,4.03
2019-07-05,60.2,4.6
2019-07-06,59.7,3.34
2019-07-07,58.9,3.57
2019-07-08,60.6,4.14
2019-07-09,60.4,2.19
2019-07-10,62.5,3.57
2019-07-11,64.0,2.99
2019-07-12,63.9,3.34
2019-07-13,64.2,3.8
2019-07-14,62.2,4.95
2019-07-15,64.5,4.6
2019-07-16,65.2,4.26
2019-07-17,62.8,4.49
2019-07-18,63.0,6.21
2019-07-19,58.5,6.9
2019-07-20,59.0,7.48
2019-07-21,60.9,4.03
2019-07-22,60.6,4.03
2019-07-23,62.5,5.29
2019-07-24,61.5,5.52
2019-07-25,62.1,5.64
2019-07-26,63.4,3.91
2019-07-27,66.3,4.83
2019-07-28,60.6,7.13
2019-07-29,61.7,5.87
2019-07-30,61.5,5.52
2019-07-31,61.7,3.68
2019-08-01,67.0,3.8
2019-08-02,67.3,5.98
2019-08-03,66.2,3.8
2019-08-04,62.8,3.11
2019-08-05,63.9,3.45
2019-08-06,62.4,3.91
2019-08-07,61.8,2.65
2019-08-08,62.1,1.84
2019-08-09,60.9,2.3
2019-08-10,63.3,4.03
2019-08-11,63.1,4.14
2019-08-12,63.3,3.57
2019-08-13,65.5,3.11
2019-08-14,65.1,3.45
2019-08-15,63.1,6.21
2019-08-16,64.0,6.44
2019-08-17,63.9,5.64
2019-08-18,62.0,4.26
2019-08-19,61.1,5.98
2019-08-20,61.1,4.14
2019-08-21,61.5,4.6
2019-08-22,59.6,4.6
2019-08-23,58.2,3.8
2019-08-24,58.7,4.14
2019-08-25,59.4,6.21
2019-08-26,57.6,4.37
2019-08-27,66.2,4.49
2019-08-28,65.8,2.99
2019-08-29,63.7,4.6
2019-08-30,66.9,3.91
2019-08-31,61.8,1.96
2019-09-01,65.4,2.53
2019-09-02,64.2,2.3
2019-09-03,63.8,3.68
2019-09-04,59.7,4.95
2019-09-05,60.6,2.65
2019-09-06,63.4,1.84
2019-09-07,62.7,1.04
2019-09-08,62.1,3.11
2019-09-09,62.0,3.91
2019-09-10,61.6,2.65
2019-09-11,59.7,3.22
2019-09-12,60.5,2.3
2019-09-13,64.0,2.99
2019-09-14,60.9,2.3
2019-09-15,61.2,4.49
2019-09-16,56.4,2.65
2019-09-17,60.1,7.13
2019-09-18,57.1,3.22
2019-09-19,57.0,3.22
2019-09-20,60.6,2.76
2019-09-21,61.1,1.61
2019-09-22,61.0,2.3
2019-09-23,57.8,2.88
2019-09-24,61.2,2.3
2019-09-25,54.3,1.96
2019-09-26,59.6,7.48
2019-09-27,57.2,7.94
2019-09-28,50.3,6.33
2019-09-29,48.8,8.17
2019-09-30,47.0,7.02
2019-10-01,47.1,4.95
2019-10-02,50.1,5.52
2019-10-03,52.5,5.87
2019-10-04,58.3,5.87
2019-10-05,51.9,1.73
2019-10-06,51.6,2.3
2019-10-07,52.0,1.5
2019-10-08,54.9,7.13
2019-10-09,42.9,2.19
2019-10-10,43.3,4.95
2019-10-11,48.0,5.98
2019-10-12,48.6,2.65
2019-10-13,51.3,2.07
2019-10-14,45.9,2.19
2019-10-15,47.6,1.15
2019-10-16,55.1,3.34
2019-10-17,54.2,6.1
2019-10-18,51.4,5.87
2019-10-19,54.6,11.62
2019-10-20,49.1,3.8
2019-10-21,54.3,4.37
2019-10-22,58.4,7.25
2019-10-23,49.4,1.38
2019-10-24,49.5,0.92
2019-10-25,51.6,2.3
2019-10-26,45.0,2.3
2019-10-27,44.3,3.8
2019-10-28,40.0,2.53
2019-10-29,41.8,6.79
2019-10-30,41.2,7.83
2019-10-31,38.6,2.76
2019-11-01,42.4,3.57
2019-11-02,44.9,2.88
2019-11-03,43.4,0.81
2019-11-04,46.8,0.92
2019-11-05,42.1,0.35
2019-11-06,44.2,0.58
2019-11-07,44.3,1.96
2019-11-08,44.2,3.8
2019-11-09,50.9,0.58
2019-11-10,53.2,0.35
2019-11-11,53.3,3.11
2019-11-12,50.8,1.73
2019-11-13,50.6,1.15
2019-11-14,49.8,4.26
2019-11-15,53.0,5.64
2019-11-16,50.7,0.92
2019-11-17,52.6,1.15
2019-11-18,52.1,1.15
2019-11-19,53.0,8.4
2019-11-20,41.4,2.76
2019-11-21,44.6,4.14
2019-11-22,38.5,1.15
2019-11-23,39.0,0.92
2019-11-24,47.0,1.5
2019-11-25,44.7,2.99
2019-11-26,41.4,3.34
2019-11-27,39.9,7.13
2019-11-28,39.3,6.21
2019-11-29,35.3,5.75
2019-11-30,32.4,2.99
2019-12-01,41.3,14.15
2019-12-02,43.9,2.65
2019-12-03,38.8,0.69
2019-12-04,45.9,0.0
2019-12-05,44.8,0.46
2019-12-06,45.1,1.84
2019-12-07,49.3,1.04
2019-12-08,48.0,0.46
2019-12-09,41.8,1.04
2019-12-10,40.2,0.69
2019-12-11,47.1,1.61
2019-12-12,51.4,8.29
2019-12-13,47.8,5.06
2019-12-14,43.2,1.27
2019-12-15,38.8,0.23
2019-12-16,42.7,0.46
2019-12-17,38.9,0.58
2019-12-18,39.3,1.73
2019-12-19,47.7,7.48
2019-12-20,54.3,26.47
2019-12-21,51.8,17.03
2019-12-22,43.0,1.96
2019-12-23,41.6,2.19
2019-12-24,37.2,4.49
2019-12-25,40.7,6.79
2019-12-26,36.5,3.68
2019-12-27,39.4,3.8
2019-12-28,41.7,3.34
2019-12-29,44.5,4.6
2019-12-30,45.2,1.84
2019-12-31,47.1,10.7
2020-01-01,51.1,14.96
2020-01-02,45.0,7.6
2020-01-03,54.2,19.68
2020-01-04,47.9,14.5
2020-01-05,45.6,9.55
2020-01-06,48.8,16.46
2020-01-07,50.7,11.28
2020-01-08,45.9,6.67
2020-01-09,36.9,0.92
2020-01-10,42.9,5.98
2020-01-11,46.2,14.61
2020-01-12,44.4,10.59
2020-01-13,39.5,8.17
2020-01-14,35.5,3.57
2020-01-15,35.5,4.6
2020-01-16,39.4,5.52
2020-01-17,35.6,1.73
2020-01-18,45.9,7.83
2020-01-19,49.8,1.15
2020-01-20,49.3,1.73
2020-01-21,48.6,7.71
2020-01-22,48.4,9.32
2020-01-23,53.3,10.82
2020-01-24,52.1,8.29
2020-01-25,51.3,5.52
2020-01-26,51.4,6.33
2020-01-27,45.3,2.3
2020-01-28,51.2,13.12
2020-01-29,48.7,5.18
2020-01-30,44.6,0.92
2020-01-31,53.5,7.36
2020-02-01,51.5,12.31
2020-02-02,39.4,1.84
2020-02-03,38.2,2.76
2020-02-04,34.9,1.38
2020-02-05,46.8,7.6
2020-02-06,50.1,5.52
2020-02-07,50.5,9.55
2020-02-08,45.8,12.31
2020-02-09,38.5,1.84
2020-02-10,39.7,2.19
2020-02-11,39.0,2.07
2020-02-12,45.2,1.38
2020-02-13,41.2,2.19
2020-02-14,43.1,4.49
2020-02-15,44.5,4.72
2020-02-16,43.2,2.76
2020-02-17,41.8,2.65
2020-02-18,38.1,2.07
2020-02-19,40.2,6.21
2020-02-20,46.9,10.47
2020-02-21,39.0,2.3
2020-02-22,40.2,1.61
2020-02-23,45.1,8.17
2020-02-24,42.6,3.34
2020-02-25,39.8,2.3
2020-02-26,45.7,1.27
2020-02-27,42.6,1.61
2020-02-28,43.1,2.88
2020-02-29,43.8,6.44
2020-03-01,38.4,3.22
2020-03-02,42.9,2.76
2020-03-03,48.1,4.6
2020-03-04,46.0,3.34
2020-03-05,41.6,2.76
2020-03-06,44.2,5.41
2020-03-07,39.3,1.27
2020-03-08,38.0,3.11
2020-03-09,39.3,2.53
2020-03-10,40.0,2.42
2020-03-11,43.9,4.95
2020-03-12,39.1,6.79
2020-03-13,37.9,3.8
2020-03-14,40.3,2.99
2020-03-15,39.2,13.12
2020-03-16,45.9,10.36
2020-03-17,42.8,3.45
2020-03-18,46.1,2.76
2020-03-19,41.7,2.88
2020-03-20,42.1,1.96
2020-03-21,42.6,4.26
2020-03-22,40.6,2.65
2020-03-23,45.2,5.98
2020-03-24,42.2,5.87
2020-03-25,39.2,2.88
2020-03-26,39.7,2.76
2020-03-27,44.3,3.91
2020-03-28,47.5,5.18
2020-03-29,49.1,9.32
2020-03-30,47.9,10.47
2020-03-31,44.2,6.1
2020-04-01,42.9,6.21
2020-04-02,43.0,3.91
2020-04-03,40.1,3.34
2020-04-04,38.7,2.07
2020-04-05,45.6,2.53
2020-04-06,45.7,3.68
2020-04-07,43.2,5.98
2020-04-08,44.1,4.03
2020-04-09,48.6,4.49
2020-04-10,47.7,4.49
2020-04-11,48.3,3.8
2020-04-12,44.8,5.06
2020-04-13,46.1,6.9
2020-04-14,45.6,5.18
2020-04-15,50.2,3.34
2020-04-16,51.0,5.29
2020-04-17,51.8,4.03
2020-04-18,49.9,4.26
2020-04-19,50.4,2.42
2020-04-20,47.1,3.11
2020-04-21,50.3,3.91
2020-04-22,51.1,4.14
2020-04-23,51.3,3.91
2020-04-24,50.8,3.22
2020-04-25,54.4,5.87
2020-04-26,49.6,3.45
2020-04-27,54.4,7.48
2020-04-28,51.2,2.76
2020-04-29,53.2,3.45
2020-04-30,52.9,5.98
2020-05-01,47.8,3.22
2020-05-02,53.1,2.65
2020-05-03,49.1,4.49
2020-05-04,49.3,4.26
2020-05-05,53.4,2.07
2020-05-06,52.0,6.67
2020-05-07,49.4,5.52
2020-05-08,63.1,8.17
2020-05-09,68.4,7.25
2020-05-10,58.4,3.11
2020-05-11,56.5,4.26
2020-05-12,54.7,4.6
2020-05-13,53.1,6.21
2020-05-14,52.5,3.68
2020-05-15,54.1,3.11
2020-05-16,56.7,3.91
2020-05-17,53.4,2.65
2020-05-18,55.6,4.14
2020-05-19,52.2,3.91
2020-05-20,52.8,4.49
2020-05-21,52.0,5.75
2020-05-22,49.7,5.52
2020-05-23,52.0,3.22
2020-05-24,53.4,3.34
2020-05-25,55.0,1.38
2020-05-26,59.3,4.72
2020-05-27,56.9,3.45
2020-05-28,61.2,3.68
2020-05-29,59.1,6.9
2020-05-30,54.3,7.71
2020-05-31,53.3,2.65
2020-06-01,51.2,7.13
2020-06-02,53.0,4.95
2020-06-03,56.2,6.67
2020-06-04,55.5,7.83
2020-06-05,55.3,6.9
2020-06-06,53.4,5.06
2020-06-07,50.6,4.6
2020-06-08,54.4,5.18
2020-06-09,54.7,8.86
2020-06-10,57.9,3.22
